account_id,upi_id,customer_name,account_type,is_verified_merchant,balance,risk_score,status,created_at
ACC-SAL-0276,kriti.jha@oktalb,Kriti Jha,SAVINGS,False,220309.49,0.04,ACTIVE,2025-03-02T00:00:00Z
ACC-SAL-0277,advaith.jha@oksbi,Advaith Jha,SAVINGS,False,222653.82,0.05,ACTIVE,2023-10-02T00:00:00Z
ACC-SAL-0278,tara.chaubey@oksbi,Tara Chaubey,SAVINGS,False,208339.96,0.04,ACTIVE,2025-02-17T00:00:00Z
ACC-SAL-0279,tanvi.mehta@oktalb,Tanvi Mehta,SAVINGS,False,191686.28,0.02,ACTIVE,2025-04-29T00:00:00Z
ACC-SAL-0280,arjun.mishra@okicici,Arjun Mishra,SAVINGS,False,244860.90,0.01,ACTIVE,2023-12-23T00:00:00Z
ACC-SAL-0281,aaryan.nair@okhdfcbank,Aaryan Nair,SAVINGS,False,213091.31,0.04,ACTIVE,2025-04-10T00:00:00Z
ACC-SAL-0282,tanvi.singh@okfcc,Tanvi Singh,SAVINGS,False,225136.57,0.05,ACTIVE,2023-05-23T00:00:00Z
ACC-SAL-0283,ayaan.jha@okicici,Ayaan Jha,SAVINGS,False,96676.68,0.04,ACTIVE,2024-06-29T00:00:00Z
ACC-SAL-0284,siya.das@okicici,Siya Das,SAVINGS,False,93172.48,0.05,ACTIVE,2024-08-09T00:00:00Z
ACC-SAL-0285,advik.joshi@okaxis,Advik Joshi,SAVINGS,False,278083.99,0.05,ACTIVE,2023-03-02T00:00:00Z
ACC-SAL-0286,dhruv.joshi@okhdfcbank,Dhruv Joshi,SAVINGS,False,206405.69,0.05,ACTIVE,2023-05-30T00:00:00Z
ACC-SAL-0287,sneha.shukla1@okhdfcbank,Sneha Shukla,SAVINGS,False,186262.51,0.04,ACTIVE,2024-08-14T00:00:00Z
ACC-SAL-0288,aarna.mishra@oksbi,Aarna Mishra,SAVINGS,False,227622.65,0.05,ACTIVE,2024-10-10T00:00:00Z
ACC-SAL-0289,pooja.tripathi@oktalb,Pooja Tripathi,SAVINGS,False,202149.42,0.05,ACTIVE,2023-10-12T00:00:00Z
ACC-SAL-0290,kriti.shukla@okicici,Kriti Shukla,SAVINGS,False,25630.64,0.05,ACTIVE,2024-08-18T00:00:00Z
ACC-SAL-0291,atharv.pandey@oktalb,Atharv Pandey,SAVINGS,False,202808.69,0.05,ACTIVE,2024-11-11T00:00:00Z
ACC-SAL-0292,harsh.bose@okhdfcbank,Harsh Bose,SAVINGS,False,235336.15,0.03,ACTIVE,2024-03-15T00:00:00Z
ACC-SAL-0293,siya.das1@okicici,Siya Das,SAVINGS,False,172373.08,0.04,ACTIVE,2024-07-14T00:00:00Z
ACC-SAL-0294,vikram.mukherjee@oktalb,Vikram Mukherjee,SAVINGS,False,37344.36,0.01,ACTIVE,2025-02-19T00:00:00Z
ACC-SAL-0295,kriti.verma@oksbi,Kriti Verma,SAVINGS,False,65285.80,0.03,ACTIVE,2025-05-28T00:00:00Z
ACC-SAL-0296,tanvi.patel@oktalb,Tanvi Patel,SAVINGS,False,249947.68,0.03,ACTIVE,2023-05-16T00:00:00Z
ACC-SAL-0297,ananya.saxena@oktalb,Ananya Saxena,SAVINGS,False,88849.27,0.03,ACTIVE,2024-01-05T00:00:00Z
ACC-SAL-0298,rudra.malhotra@okaxis,Rudra Malhotra,SAVINGS,False,102904.86,0.04,ACTIVE,2024-10-02T00:00:00Z
ACC-SAL-0299,rishi.ray@oktalb,Rishi Ray,SAVINGS,False,204443.00,0.01,ACTIVE,2023-04-04T00:00:00Z
ACC-SAL-0300,rahul.bhatia@okhdfcbank,Rahul Bhatia,SAVINGS,False,82678.67,0.04,ACTIVE,2024-08-30T00:00:00Z
ACC-SAL-0301,vivaan.sharma@oktalb,Vivaan Sharma,SAVINGS,False,233362.80,0.06,ACTIVE,2023-12-18T00:00:00Z
ACC-SAL-0302,tanvi.joshi@okaxis,Tanvi Joshi,SAVINGS,False,83381.45,0.01,ACTIVE,2023-03-14T00:00:00Z
ACC-SAL-0303,pranav.mehta@okicici,Pranav Mehta,SAVINGS,False,249652.19,0.02,ACTIVE,2024-01-12T00:00:00Z
ACC-SAL-0304,kabir.kapoor@oksbi,Kabir Kapoor,SAVINGS,False,168639.26,0.04,ACTIVE,2024-06-27T00:00:00Z
ACC-SAL-0305,rudra.mishra@okicici,Rudra Mishra,SAVINGS,False,79329.14,0.05,ACTIVE,2025-01-09T00:00:00Z
ACC-SAL-0306,neha.chauhan@oktalb,Neha Chauhan,SAVINGS,False,244290.44,0.01,ACTIVE,2024-03-29T00:00:00Z
ACC-SAL-0307,advik.joshi@oksbi,Advik Joshi,SAVINGS,False,211152.33,0.03,ACTIVE,2024-08-26T00:00:00Z
ACC-SAL-0308,tanvi.chatterjee@okhdfcbank,Tanvi Chatterjee,SAVINGS,False,95626.75,0.01,ACTIVE,2023-09-11T00:00:00Z
ACC-SAL-0309,myra.verma@oktalb,Myra Verma,SAVINGS,False,101920.58,0.04,ACTIVE,2025-06-15T00:00:00Z
ACC-SAL-0310,amit.patel@oktalb,Amit Patel,SAVINGS,False,100363.22,0.01,ACTIVE,2024-02-06T00:00:00Z
ACC-SAL-0311,diya.shukla@okaxis,Diya Shukla,SAVINGS,False,86475.85,0.04,ACTIVE,2023-04-26T00:00:00Z
ACC-SAL-0312,ishaan.dubey@oksbi,Ishaan Dubey,SAVINGS,False,263150.72,0.02,ACTIVE,2024-01-05T00:00:00Z
ACC-SAL-0313,priya.ghosh@okfcc,Priya Ghosh,SAVINGS,False,69056.43,0.03,ACTIVE,2024-11-30T00:00:00Z
ACC-SAL-0314,ishaan.verma@okfcc,Ishaan Verma,SAVINGS,False,28517.32,0.02,ACTIVE,2023-03-11T00:00:00Z
ACC-SAL-0315,ayaan.bose@okfcc,Ayaan Bose,SAVINGS,False,185285.53,0.04,ACTIVE,2023-10-21T00:00:00Z
ACC-SAL-0316,priya.ray@oktalb,Priya Ray,SAVINGS,False,46019.09,0.04,ACTIVE,2024-02-16T00:00:00Z
ACC-SAL-0317,darsh.rao@oksbi,Darsh Rao,SAVINGS,False,45150.50,0.06,ACTIVE,2023-11-14T00:00:00Z
ACC-SAL-0318,darsh.chaubey@okicici,Darsh Chaubey,SAVINGS,False,174541.48,0.05,ACTIVE,2024-02-05T00:00:00Z
ACC-SAL-0319,krishna.banerjee@oktalb,Krishna Banerjee,SAVINGS,False,211139.39,0.05,ACTIVE,2024-03-23T00:00:00Z
ACC-SAL-0320,ayaan.nair@oksbi,Ayaan Nair,SAVINGS,False,54576.58,0.04,ACTIVE,2024-03-20T00:00:00Z
ACC-SAL-0321,ayaan.banerjee@oktalb,Ayaan Banerjee,SAVINGS,False,192803.35,0.02,ACTIVE,2025-01-29T00:00:00Z
ACC-SAL-0322,vivaan.joshi@oktalb,Vivaan Joshi,SAVINGS,False,66777.32,0.06,ACTIVE,2023-01-12T00:00:00Z
ACC-SAL-0323,kunal.dubey@oktalb,Kunal Dubey,SAVINGS,False,67575.55,0.02,ACTIVE,2023-09-23T00:00:00Z
ACC-SAL-0324,pari.chopra@oksbi,Pari Chopra,SAVINGS,False,230812.50,0.02,ACTIVE,2023-12-10T00:00:00Z
ACC-SAL-0325,krishna.iyer@oktalb,Krishna Iyer,SAVINGS,False,185020.87,0.03,ACTIVE,2024-08-13T00:00:00Z
ACC-SAL-0326,amit.ghosh@oksbi,Amit Ghosh,SAVINGS,False,244136.74,0.02,ACTIVE,2024-05-26T00:00:00Z
ACC-SAL-0327,kian.iyer@oksbi,Kian Iyer,SAVINGS,False,196900.71,0.02,ACTIVE,2024-08-10T00:00:00Z
ACC-SAL-0328,amit.sharma@oksbi,Amit Sharma,SAVINGS,False,245046.77,0.02,ACTIVE,2025-05-29T00:00:00Z
ACC-SAL-0329,rohan.ghosh@okaxis,Rohan Ghosh,SAVINGS,False,70635.04,0.06,ACTIVE,2023-06-03T00:00:00Z
ACC-SAL-0330,arjun.upadhyay@oktalb,Arjun Upadhyay,SAVINGS,False,192204.34,0.02,ACTIVE,2025-01-28T00:00:00Z
ACC-SAL-0331,saanvi.paul@oktalb,Saanvi Paul,SAVINGS,False,94170.78,0.01,ACTIVE,2023-11-24T00:00:00Z
ACC-SAL-0332,anvi.chopra@okfcc,Anvi Chopra,SAVINGS,False,254994.96,0.02,ACTIVE,2024-11-20T00:00:00Z
ACC-SAL-0333,kunal.gupta@okaxis,Kunal Gupta,SAVINGS,False,248632.77,0.05,ACTIVE,2023-03-12T00:00:00Z
ACC-SAL-0334,kiara.chatterjee@oksbi,Kiara Chatterjee,SAVINGS,False,141470.27,0.03,ACTIVE,2024-07-20T00:00:00Z
ACC-SAL-0335,riya.jha@okicici,Riya Jha,SAVINGS,False,183792.97,0.03,ACTIVE,2025-01-27T00:00:00Z
ACC-SAL-0336,siddharth.patel@oktalb,Siddharth Patel,SAVINGS,False,218922.97,0.02,ACTIVE,2024-07-13T00:00:00Z
ACC-SAL-0337,aarav.paul@oksbi,Aarav Paul,SAVINGS,False,163094.03,0.04,ACTIVE,2023-08-27T00:00:00Z
ACC-SAL-0338,vivaan.mukherjee@oksbi,Vivaan Mukherjee,SAVINGS,False,192612.48,0.05,ACTIVE,2025-02-16T00:00:00Z
ACC-SAL-0339,kiara.mehta@okhdfcbank,Kiara Mehta,SAVINGS,False,275694.51,0.03,ACTIVE,2024-06-26T00:00:00Z
ACC-SAL-0340,ayaan.kapoor@oktalb,Ayaan Kapoor,SAVINGS,False,48721.79,0.06,ACTIVE,2023-10-14T00:00:00Z
ACC-SAL-0341,kunal.paul@oktalb,Kunal Paul,SAVINGS,False,141906.80,0.05,ACTIVE,2024-01-17T00:00:00Z
ACC-SAL-0342,advik.tripathi@okhdfcbank,Advik Tripathi,SAVINGS,False,234090.54,0.01,ACTIVE,2024-10-14T00:00:00Z
ACC-SAL-0343,ayaan.ray@oktalb,Ayaan Ray,SAVINGS,False,85376.79,0.02,ACTIVE,2023-05-14T00:00:00Z
ACC-SAL-0344,ira.bose@oktalb,Ira Bose,SAVINGS,False,212514.98,0.03,ACTIVE,2025-05-01T00:00:00Z
ACC-SAL-0345,pari.reddy@oksbi,Pari Reddy,SAVINGS,False,59708.52,0.05,ACTIVE,2023-07-27T00:00:00Z
ACC-SAL-0346,pranav.kapoor@oksbi,Pranav Kapoor,SAVINGS,False,139639.52,0.03,ACTIVE,2023-06-18T00:00:00Z
ACC-SAL-0347,aaryan.chaubey@okicici,Aaryan Chaubey,SAVINGS,False,77947.24,0.03,ACTIVE,2025-02-27T00:00:00Z
ACC-SAL-0348,aadhya.chopra@oksbi,Aadhya Chopra,SAVINGS,False,230937.21,0.03,ACTIVE,2023-06-11T00:00:00Z
ACC-SAL-0349,sai.shah@okicici,Sai Shah,SAVINGS,False,48259.29,0.02,ACTIVE,2023-06-01T00:00:00Z
ACC-SAL-0350,isha.bose@okfcc,Isha Bose,SAVINGS,False,197681.76,0.02,ACTIVE,2023-02-20T00:00:00Z
ACC-SAL-0351,nirvaan.verma@okaxis,Nirvaan Verma,SAVINGS,False,140311.30,0.05,ACTIVE,2025-05-25T00:00:00Z
ACC-SAL-0352,saanvi.mehta@okaxis,Saanvi Mehta,SAVINGS,False,229993.67,0.02,ACTIVE,2023-04-15T00:00:00Z
ACC-SAL-0353,vivaan.malhotra@okhdfcbank,Vivaan Malhotra,SAVINGS,False,75523.92,0.03,ACTIVE,2023-05-14T00:00:00Z
ACC-SAL-0354,shaurya.thakur@okfcc,Shaurya Thakur,SAVINGS,False,258944.29,0.01,ACTIVE,2023-09-23T00:00:00Z
ACC-SAL-0355,krishna.patel@oktalb,Krishna Patel,SAVINGS,False,231371.16,0.01,ACTIVE,2024-03-30T00:00:00Z
ACC-SAL-0356,navya.chopra@oksbi,Navya Chopra,SAVINGS,False,37912.61,0.06,ACTIVE,2024-04-17T00:00:00Z
ACC-SAL-0357,swati.bose@okaxis,Swati Bose,SAVINGS,False,122596.01,0.03,ACTIVE,2023-01-31T00:00:00Z
ACC-SAL-0358,isha.shah@okhdfcbank,Isha Shah,SAVINGS,False,96362.91,0.05,ACTIVE,2023-10-09T00:00:00Z
ACC-SAL-0359,arjun.chauhan@okfcc,Arjun Chauhan,SAVINGS,False,87675.12,0.02,ACTIVE,2024-09-23T00:00:00Z
ACC-SAL-0360,neha.upadhyay@okaxis,Neha Upadhyay,SAVINGS,False,47369.00,0.03,ACTIVE,2023-03-04T00:00:00Z
ACC-SAL-0361,priya.patel@oktalb,Priya Patel,SAVINGS,False,159082.58,0.04,ACTIVE,2025-03-27T00:00:00Z
ACC-SAL-0362,deepak.verma@okaxis,Deepak Verma,SAVINGS,False,206909.52,0.03,ACTIVE,2025-03-11T00:00:00Z
ACC-SAL-0363,vikram.dutta@okfcc,Vikram Dutta,SAVINGS,False,107009.13,0.02,ACTIVE,2024-05-29T00:00:00Z
ACC-SAL-0364,vihaan.chatterjee@okfcc,Vihaan Chatterjee,SAVINGS,False,32472.38,0.05,ACTIVE,2023-08-13T00:00:00Z
ACC-SAL-0365,ananya.malhotra@okaxis,Ananya Malhotra,SAVINGS,False,116145.39,0.04,ACTIVE,2024-06-26T00:00:00Z
ACC-SAL-0366,rishi.singh@oksbi,Rishi Singh,SAVINGS,False,192500.43,0.02,ACTIVE,2023-09-11T00:00:00Z
ACC-SAL-0367,ayaan.reddy@okfcc,Ayaan Reddy,SAVINGS,False,275579.48,0.03,ACTIVE,2025-05-16T00:00:00Z
ACC-SAL-0368,nirvaan.kumar@okhdfcbank,Nirvaan Kumar,SAVINGS,False,106091.11,0.05,ACTIVE,2024-08-29T00:00:00Z
ACC-SAL-0369,isha.thakur@oksbi,Isha Thakur,SAVINGS,False,203643.00,0.06,ACTIVE,2024-12-21T00:00:00Z
ACC-SAL-0370,ritvik.jha@okhdfcbank,Ritvik Jha,SAVINGS,False,276941.58,0.05,ACTIVE,2025-05-06T00:00:00Z
ACC-SAL-0371,siddharth.chaubey@okicici,Siddharth Chaubey,SAVINGS,False,150061.29,0.01,ACTIVE,2023-06-29T00:00:00Z
ACC-SAL-0372,rishi.yadav@okhdfcbank,Rishi Yadav,SAVINGS,False,159244.37,0.01,ACTIVE,2023-01-21T00:00:00Z
ACC-SAL-0373,aaditya.joshi@okicici,Aaditya Joshi,SAVINGS,False,70252.27,0.05,ACTIVE,2025-01-04T00:00:00Z
ACC-SAL-0374,siya.malhotra@oksbi,Siya Malhotra,SAVINGS,False,174585.34,0.06,ACTIVE,2023-06-01T00:00:00Z
ACC-SAL-0375,advaith.dubey@okicici,Advaith Dubey,SAVINGS,False,120265.65,0.06,ACTIVE,2023-03-16T00:00:00Z
ACC-SAL-0376,sneha.thakur@oksbi,Sneha Thakur,SAVINGS,False,101950.11,0.02,ACTIVE,2023-12-11T00:00:00Z
ACC-SAL-0377,kian.ray@oktalb,Kian Ray,SAVINGS,False,190540.97,0.02,ACTIVE,2024-05-13T00:00:00Z
ACC-SAL-0378,isha.reddy@oktalb,Isha Reddy,SAVINGS,False,232685.83,0.03,ACTIVE,2024-08-26T00:00:00Z
ACC-SAL-0379,riya.joshi@okhdfcbank,Riya Joshi,SAVINGS,False,25458.47,0.05,ACTIVE,2025-01-16T00:00:00Z
ACC-SAL-0380,sneha.jha@oksbi,Sneha Jha,SAVINGS,False,178609.11,0.06,ACTIVE,2023-07-06T00:00:00Z
ACC-SAL-0381,anay.jha@oksbi,Anay Jha,SAVINGS,False,60864.06,0.05,ACTIVE,2024-05-23T00:00:00Z
ACC-SAL-0382,diya.dutta@okicici,Diya Dutta,SAVINGS,False,187227.63,0.06,ACTIVE,2023-06-21T00:00:00Z
ACC-SAL-0383,navya.mishra@oksbi,Navya Mishra,SAVINGS,False,78469.49,0.04,ACTIVE,2023-09-29T00:00:00Z
ACC-SAL-0384,prisha.iyer@oksbi,Prisha Iyer,SAVINGS,False,25326.70,0.03,ACTIVE,2025-01-07T00:00:00Z
ACC-SAL-0385,priya.singh@okaxis,Priya Singh,SAVINGS,False,249851.52,0.03,ACTIVE,2024-05-19T00:00:00Z
ACC-SAL-0386,aarna.mehta@okaxis,Aarna Mehta,SAVINGS,False,245332.93,0.04,ACTIVE,2025-03-18T00:00:00Z
ACC-SAL-0387,anay.singh@okaxis,Anay Singh,SAVINGS,False,228794.61,0.01,ACTIVE,2023-03-17T00:00:00Z
ACC-SAL-0388,aditya.chatterjee@okicici,Aditya Chatterjee,SAVINGS,False,43921.10,0.02,ACTIVE,2023-04-18T00:00:00Z
ACC-SAL-0389,aarna.singh@oktalb,Aarna Singh,SAVINGS,False,164496.80,0.05,ACTIVE,2023-03-18T00:00:00Z
ACC-SAL-0390,atharv.mukherjee@okfcc,Atharv Mukherjee,SAVINGS,False,252772.67,0.05,ACTIVE,2024-09-20T00:00:00Z
ACC-SAL-0391,swati.singh@okfcc,Swati Singh,SAVINGS,False,65061.46,0.02,ACTIVE,2024-03-20T00:00:00Z
ACC-SAL-0392,aarush.patel@okaxis,Aarush Patel,SAVINGS,False,166298.67,0.06,ACTIVE,2024-12-14T00:00:00Z
ACC-SAL-0393,deepak.iyer@oktalb,Deepak Iyer,SAVINGS,False,100837.17,0.01,ACTIVE,2023-10-16T00:00:00Z
ACC-SAL-0394,sneha.jha@okfcc,Sneha Jha,SAVINGS,False,150191.81,0.01,ACTIVE,2025-05-10T00:00:00Z
ACC-SAL-0395,aarav.ray@oksbi,Aarav Ray,SAVINGS,False,235093.81,0.04,ACTIVE,2023-10-29T00:00:00Z
ACC-SAL-0396,rahul.patel@oksbi,Rahul Patel,SAVINGS,False,77773.01,0.04,ACTIVE,2023-01-27T00:00:00Z
ACC-SAL-0397,shaurya.tiwari@oksbi,Shaurya Tiwari,SAVINGS,False,225143.53,0.03,ACTIVE,2023-11-12T00:00:00Z
ACC-SAL-0398,aadhya.saxena@oktalb,Aadhya Saxena,SAVINGS,False,123819.41,0.03,ACTIVE,2024-07-11T00:00:00Z
ACC-SAL-0399,aarna.ghosh@okhdfcbank,Aarna Ghosh,SAVINGS,False,36377.32,0.03,ACTIVE,2024-04-01T00:00:00Z
ACC-SAL-0400,aadhya.reddy@okicici,Aadhya Reddy,SAVINGS,False,40718.04,0.05,ACTIVE,2024-07-31T00:00:00Z
ACC-SAL-0401,advik.saxena@oktalb,Advik Saxena,SAVINGS,False,231085.94,0.03,ACTIVE,2023-12-19T00:00:00Z
ACC-SAL-0402,rishi.upadhyay@oksbi,Rishi Upadhyay,SAVINGS,False,123712.05,0.04,ACTIVE,2025-05-10T00:00:00Z
ACC-SAL-0403,harsh.tiwari@okfcc,Harsh Tiwari,SAVINGS,False,146446.88,0.01,ACTIVE,2023-08-30T00:00:00Z
ACC-SAL-0404,arjun.tripathi@okfcc,Arjun Tripathi,SAVINGS,False,229114.84,0.04,ACTIVE,2024-06-13T00:00:00Z
ACC-SAL-0405,ritvik.chopra@okaxis,Ritvik Chopra,SAVINGS,False,267010.68,0.02,ACTIVE,2023-06-27T00:00:00Z
ACC-SAL-0406,veer.patel@okhdfcbank,Veer Patel,SAVINGS,False,132960.60,0.06,ACTIVE,2023-02-13T00:00:00Z
ACC-SAL-0407,swati.patel@oktalb,Swati Patel,SAVINGS,False,237697.57,0.02,ACTIVE,2023-06-01T00:00:00Z
ACC-SAL-0408,krishna.saxena@okaxis,Krishna Saxena,SAVINGS,False,126325.52,0.03,ACTIVE,2024-07-23T00:00:00Z
ACC-SAL-0409,ananya.dubey1@okaxis,Ananya Dubey,SAVINGS,False,28152.77,0.05,ACTIVE,2025-06-13T00:00:00Z
ACC-SAL-0410,kunal.paul@oksbi,Kunal Paul,SAVINGS,False,63158.79,0.04,ACTIVE,2024-02-29T00:00:00Z
ACC-SAL-0411,advik.mehta@okfcc,Advik Mehta,SAVINGS,False,50752.56,0.02,ACTIVE,2025-03-09T00:00:00Z
ACC-SAL-0412,harsh.dutta@okaxis,Harsh Dutta,SAVINGS,False,122676.09,0.03,ACTIVE,2023-09-28T00:00:00Z
ACC-SAL-0413,rohan.gupta@okhdfcbank,Rohan Gupta,SAVINGS,False,127758.36,0.04,ACTIVE,2023-10-10T00:00:00Z
ACC-SAL-0414,pooja.gupta@okaxis,Pooja Gupta,SAVINGS,False,109530.99,0.02,ACTIVE,2025-06-19T00:00:00Z
ACC-SAL-0415,rohan.rao@okicici,Rohan Rao,SAVINGS,False,111155.85,0.05,ACTIVE,2023-01-21T00:00:00Z
ACC-SAL-0416,kiara.rao@okaxis,Kiara Rao,SAVINGS,False,202526.63,0.01,ACTIVE,2025-05-28T00:00:00Z
ACC-SAL-0417,rishi.joshi@okicici,Rishi Joshi,SAVINGS,False,137993.21,0.05,ACTIVE,2025-01-31T00:00:00Z
ACC-SAL-0418,pari.paul@okfcc,Pari Paul,SAVINGS,False,47768.15,0.03,ACTIVE,2024-10-23T00:00:00Z
ACC-SAL-0419,neha.shukla@okfcc,Neha Shukla,SAVINGS,False,120347.10,0.01,ACTIVE,2025-06-07T00:00:00Z
ACC-SAL-0420,kian.bhatia@okicici,Kian Bhatia,SAVINGS,False,154232.80,0.02,ACTIVE,2024-12-27T00:00:00Z
ACC-SAL-0421,ayush.jha@oksbi,Ayush Jha,SAVINGS,False,74154.68,0.05,ACTIVE,2023-06-27T00:00:00Z
ACC-SAL-0422,ayaan.nair1@oksbi,Ayaan Nair,SAVINGS,False,37892.62,0.03,ACTIVE,2024-04-12T00:00:00Z
ACC-SAL-0423,aaditya.rao@okicici,Aaditya Rao,SAVINGS,False,143375.71,0.03,ACTIVE,2025-04-23T00:00:00Z
ACC-SAL-0424,aaryan.verma@okhdfcbank,Aaryan Verma,SAVINGS,False,149640.62,0.03,ACTIVE,2024-01-17T00:00:00Z
ACC-SAL-0425,rohan.thakur@okfcc,Rohan Thakur,SAVINGS,False,112783.50,0.05,ACTIVE,2023-12-25T00:00:00Z
ACC-SAL-0426,aadhya.saxena@okicici,Aadhya Saxena,SAVINGS,False,123574.25,0.02,ACTIVE,2023-01-29T00:00:00Z
ACC-SAL-0427,veer.reddy@oktalb,Veer Reddy,SAVINGS,False,197812.29,0.02,ACTIVE,2023-08-19T00:00:00Z
ACC-SAL-0428,neha.tripathi@oksbi,Neha Tripathi,SAVINGS,False,223977.43,0.05,ACTIVE,2025-06-04T00:00:00Z
ACC-SAL-0429,vivaan.tiwari@okhdfcbank,Vivaan Tiwari,SAVINGS,False,69166.17,0.05,ACTIVE,2024-10-24T00:00:00Z
ACC-SAL-0430,anay.iyer@okfcc,Anay Iyer,SAVINGS,False,265466.27,0.05,ACTIVE,2025-04-04T00:00:00Z
ACC-SAL-0431,ananya.ray@okaxis,Ananya Ray,SAVINGS,False,113920.85,0.02,ACTIVE,2025-05-22T00:00:00Z
ACC-SAL-0432,mehak.banerjee@oktalb,Mehak Banerjee,SAVINGS,False,235199.26,0.03,ACTIVE,2024-06-17T00:00:00Z
ACC-SAL-0433,pranav.sharma@okfcc,Pranav Sharma,SAVINGS,False,271453.79,0.05,ACTIVE,2024-11-09T00:00:00Z
ACC-SAL-0434,myra.banerjee@oktalb,Myra Banerjee,SAVINGS,False,147843.30,0.03,ACTIVE,2023-04-21T00:00:00Z
ACC-SAL-0435,ananya.chatterjee@okicici,Ananya Chatterjee,SAVINGS,False,192310.50,0.06,ACTIVE,2023-09-25T00:00:00Z
ACC-SAL-0436,avani.patel@okhdfcbank,Avani Patel,SAVINGS,False,220195.97,0.05,ACTIVE,2024-06-13T00:00:00Z
ACC-SAL-0437,pooja.chatterjee@oktalb,Pooja Chatterjee,SAVINGS,False,208927.22,0.04,ACTIVE,2023-05-24T00:00:00Z
ACC-SAL-0438,riya.iyer@okaxis,Riya Iyer,SAVINGS,False,124010.10,0.01,ACTIVE,2024-02-19T00:00:00Z
ACC-SAL-0439,aryan.mukherjee@oktalb,Aryan Mukherjee,SAVINGS,False,81702.61,0.04,ACTIVE,2024-12-31T00:00:00Z
ACC-SAL-0440,rohan.dutta@okfcc,Rohan Dutta,SAVINGS,False,240581.91,0.05,ACTIVE,2023-11-04T00:00:00Z
ACC-SAL-0441,devansh.das@oksbi,Devansh Das,SAVINGS,False,57625.76,0.02,ACTIVE,2024-04-27T00:00:00Z
ACC-SAL-0442,devansh.mukherjee@oktalb,Devansh Mukherjee,SAVINGS,False,81674.65,0.02,ACTIVE,2023-04-02T00:00:00Z
ACC-SAL-0443,kiara.paul@okicici,Kiara Paul,SAVINGS,False,91442.61,0.02,ACTIVE,2024-01-16T00:00:00Z
ACC-SAL-0444,aaryan.tiwari@oksbi,Aaryan Tiwari,SAVINGS,False,186771.17,0.04,ACTIVE,2025-06-06T00:00:00Z
ACC-SAL-0445,ishaan.tiwari@okhdfcbank,Ishaan Tiwari,SAVINGS,False,55553.06,0.04,ACTIVE,2024-05-27T00:00:00Z
ACC-SAL-0446,ayush.banerjee@okaxis,Ayush Banerjee,SAVINGS,False,247066.53,0.02,ACTIVE,2023-02-25T00:00:00Z
ACC-SAL-0447,aaditya.mukherjee@okaxis,Aaditya Mukherjee,SAVINGS,False,252675.51,0.06,ACTIVE,2024-08-06T00:00:00Z
ACC-SAL-0448,ritvik.chatterjee@oktalb,Ritvik Chatterjee,SAVINGS,False,223630.00,0.03,ACTIVE,2023-07-04T00:00:00Z
ACC-SAL-0449,nirvaan.chatterjee@oktalb,Nirvaan Chatterjee,SAVINGS,False,26201.94,0.02,ACTIVE,2023-03-01T00:00:00Z
ACC-SAL-0450,rudra.jha@okhdfcbank,Rudra Jha,SAVINGS,False,225228.78,0.05,ACTIVE,2024-05-16T00:00:00Z
ACC-SAL-0451,dhruv.chauhan@okaxis,Dhruv Chauhan,SAVINGS,False,134499.48,0.03,ACTIVE,2024-10-10T00:00:00Z
ACC-SAL-0452,rahul.sengupta@oksbi,Rahul Sengupta,SAVINGS,False,161114.56,0.05,ACTIVE,2023-02-08T00:00:00Z
ACC-SAL-0453,vivaan.chatterjee@okfcc,Vivaan Chatterjee,SAVINGS,False,29568.61,0.01,ACTIVE,2023-07-15T00:00:00Z
ACC-SAL-0454,saanvi.reddy@oktalb,Saanvi Reddy,SAVINGS,False,112809.19,0.02,ACTIVE,2025-06-17T00:00:00Z
ACC-SAL-0455,sanvi.tripathi@okfcc,Sanvi Tripathi,SAVINGS,False,67590.15,0.05,ACTIVE,2023-11-10T00:00:00Z
ACC-SAL-0456,avani.das@okaxis,Avani Das,SAVINGS,False,157673.55,0.04,ACTIVE,2025-01-15T00:00:00Z
ACC-SAL-0457,swati.joshi@okicici,Swati Joshi,SAVINGS,False,116608.98,0.02,ACTIVE,2024-05-16T00:00:00Z
ACC-SAL-0458,pooja.verma@okhdfcbank,Pooja Verma,SAVINGS,False,210428.05,0.02,ACTIVE,2023-08-18T00:00:00Z
ACC-SAL-0459,aditya.thakur@okfcc,Aditya Thakur,SAVINGS,False,56406.31,0.05,ACTIVE,2023-06-23T00:00:00Z
ACC-SAL-0460,arjun.sengupta@oktalb,Arjun Sengupta,SAVINGS,False,221668.66,0.04,ACTIVE,2023-09-19T00:00:00Z
ACC-SAL-0461,reyansh.mehta@oktalb,Reyansh Mehta,SAVINGS,False,30034.15,0.04,ACTIVE,2025-05-06T00:00:00Z
ACC-SAL-0462,priya.mishra@okaxis,Priya Mishra,SAVINGS,False,164557.01,0.03,ACTIVE,2023-05-07T00:00:00Z
ACC-SAL-0463,darsh.shah@oktalb,Darsh Shah,SAVINGS,False,185729.39,0.03,ACTIVE,2024-12-03T00:00:00Z
ACC-SAL-0464,advik.dubey@okicici,Advik Dubey,SAVINGS,False,179436.76,0.02,ACTIVE,2024-09-29T00:00:00Z
ACC-SAL-0465,pranav.tripathi@oktalb,Pranav Tripathi,SAVINGS,False,55022.31,0.02,ACTIVE,2024-09-24T00:00:00Z
